Cancer	Gene_symbol	Ensembl_ID	Gene_biotype	ENTREZID	Onco_gene_OncoVar	P_value	FDR	OncoVar_Score	CGC	OncoKB	OncoVar	MutPanning	2020Rule	CTAT	HCD	Intogen	Oncogene	TSgene	CGCPointMut	FASMIC	MouseMut	PMID_29056346	PMID_29056346_collected_known	TCGA_papers	DriverDBv3	Therapeutic_target_in_PMID_30971826	Consensus_Score	Driver Level
PanCancer	CDK12	ENSG00000167258	protein_coding	51755	Y	0	0	1	1	TSG	Y	Y	N	TSG	Y	Y	N	N	Y	Y	Y	Y	Y	Y	Y	Y	49	4
PanCancer	CLTC	ENSG00000141367	protein_coding	1213	Y	0.101821516416763	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	Y	Y	N	N	N	N	Y	N	N	N	Y	Y	23	4
PanCancer	COL1A1	ENSG00000108821	protein_coding	1277	Y	0.486973743238183	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	DDX5	ENSG00000108654	protein_coding	1655	Y	0.000423106571342276	0.0197707921894949	0.610201511455038	1	Y	Y	N	N	N	Y	Y	N	N	N	N	N	N	Y	N	Y	Y	33	4
PanCancer	ERBB2	ENSG00000141736	protein_coding	2064	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	Y	Y	Y	Y	N	Y	Y	N	Y	Y	50	4
PanCancer	ETV4	ENSG00000175832	protein_coding	2118	Y	0.406643962595415	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	FLCN	ENSG00000154803	protein_coding	201163	Y	0.361395929356668	0.596573590279973	0.447711526065277	1	TSG	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	GAS7	ENSG00000007237	protein_coding	8522	Y	0.202471678367449	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	GNA13	ENSG00000120063	protein_coding	10672	Y	0.0863530772320709	0.596573590279973	0.447711526065277	N	Oncogene	N	Y	N	N	N	N	Y	N	N	N	Y	N	Y	N	Y	N	23	4
PanCancer	GPS2	ENSG00000132522	protein_coding	2874	Y	0.000223903657360583	0.0111514943495198	0.636444805424175	N	TSG	Y	Y	N	TSG	Y	Y	N	N	N	N	N	Y	Y	N	N	N	35	4
PanCancer	H3F3B	ENSG00000132475	protein_coding	3021	Y	0.0709057027703594	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	21	4
PanCancer	HLF	ENSG00000108924	protein_coding	3131	Y	0.394464964364819	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	IKZF3	ENSG00000161405	protein_coding	22806	Y	0.218321914440818	0.596573590279973	0.447711526065277	N	Oncogene/TSG	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	LASP1	ENSG00000002834	protein_coding	3927	Y	0	0	1	1	Y	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	31	4
PanCancer	MAP2K4	ENSG00000065559	protein_coding	6416	Y	0	0	1	1	TSG	Y	Y	N	TSG	Y	Y	N	Y	Y	Y	Y	Y	Y	Y	Y	N	50	4
PanCancer	MLLT6	ENSG00000108292	protein_coding	4302	Y	0.363251305278241	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	MSI2	ENSG00000153944	protein_coding	124540	Y	0.459562102390443	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	NCOR1	ENSG00000141027	protein_coding	9611	Y	8.30165500138846e-05	0.00452052787008939	0.676514653082059	1	TSG	Y	Y	TSG	TSG	Y	Y	N	N	N	N	Y	Y	Y	Y	Y	N	48	4
PanCancer	NF1	ENSG00000196712	protein_coding	4763	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	N	N	Y	Y	Y	Y	N	49	4
PanCancer	PER1	ENSG00000179094	protein_coding	5187	Y	0.298906022984926	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	PPM1D	ENSG00000170836	protein_coding	8493	Y	0.000323397762862253	0.0155749582963378	0.621202599305597	1	Oncogene	Y	Y	N	N	N	Y	Y	N	N	N	N	Y	Y	N	Y	Y	44	4
PanCancer	PRKAR1A	ENSG00000108946	protein_coding	5573	Y	0.0315215664133061	0.582507136796119	0.448851008127508	1	Y	N	N	N	N	Y	Y	N	Y	Y	N	N	Y	Y	N	Y	N	26	4
PanCancer	RABEP1	ENSG00000029725	protein_coding	9135	Y	0.0520669364797761	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	21	4
PanCancer	RARA	ENSG00000131759	protein_coding	5914	Y	0	0	1	1	Y	Y	N	N	Y	N	N	Y	N	N	N	N	N	N	N	Y	N	32	4
PanCancer	RNF213	ENSG00000173821	protein_coding	57674	Y	0.596354575776309	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	RNF43	ENSG00000108375	protein_coding	54894	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	N	Y	N	N	N	Y	Y	Y	N	Y	N	47	4
PanCancer	SMARCE1	ENSG00000073584	protein_coding	6605	Y	0.229730858618082	0.596573590279973	0.447711526065277	1	Oncogene/TSG	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	SOX9	ENSG00000125398	protein_coding	6662	Y	0	0	1	N	Oncogene/TSG	Y	Y	TSG	Pssible_TSG	N	Y	N	N	N	N	N	Y	Y	Y	Y	Y	36	4
PanCancer	SPOP	ENSG00000121067	protein_coding	8405	Y	0	0	1	1	TSG	Y	Y	Oncogene	Oncogene	Y	Y	N	Y	N	N	N	Y	Y	Y	Y	N	48	4
PanCancer	SRSF2	ENSG00000161547	protein_coding	6427	Y	0.0661562672906258	0.596573590279973	0.447711526065277	1	Y	N	N	Oncogene	N	N	N	Y	N	Y	Y	N	N	Y	N	Y	N	25	4
PanCancer	STAT3	ENSG00000168610	protein_coding	6774	Y	0.0596493926262591	0.596573590279973	0.447711526065277	1	Oncogene	N	Y	N	N	Y	N	Y	Y	N	N	Y	N	Y	N	Y	Y	35	4
PanCancer	STAT5B	ENSG00000173757	protein_coding	6777	Y	0.211814609493835	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	SUZ12	ENSG00000178691	protein_coding	23512	Y	0.155130983322147	0.596573590279973	0.447711526065277	1	TSG	N	N	N	N	Y	Y	Y	Y	N	N	Y	N	N	N	Y	Y	25	4
PanCancer	TAF15	ENSG00000270647	protein_coding	8148	Y	0.0145011064165352	0.350537917971595	0.473189394058331	1	Y	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	Y	N	22	4
PanCancer	TP53	ENSG00000141510	protein_coding	7157	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	N	50	4
PanCancer	USP6	ENSG00000129204	protein_coding	9098	Y	0.39370980609137	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	YWHAE	ENSG00000108953	protein_coding	7531	Y	0.268168322971767	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	21	4
PanCancer	BCL2	ENSG00000171791	protein_coding	596	Y	0.00323928819465676	0.111803845508615	0.528179188154516	1	Oncogene	N	Y	Oncogene	Y	N	N	Y	N	N	Y	N	N	N	N	Y	Y	34	4
PanCancer	KDSR	ENSG00000119537	protein_coding	2531	Y	0.212355370324442	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	20	4
PanCancer	MALT1	ENSG00000172175	protein_coding	10892	Y	0.108937284237993	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	SETBP1	ENSG00000152217	protein_coding	26040	Y	0.239782330332387	0.596573590279973	0.447711526065277	1	Oncogene	N	N	Oncogene	Pssible_Oncogene	N	N	Y	N	N	N	N	N	Y	Y	Y	N	25	4
PanCancer	SMAD2	ENSG00000175387	protein_coding	4087	Y	2.06202509894895e-06	0.000128373635733346	0.812704957868055	1	TSG	Y	N	TSG	Pssible_TSG	Y	Y	N	Y	N	N	Y	N	Y	Y	Y	N	38	4
PanCancer	SMAD4	ENSG00000141646	protein_coding	4089	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	Y	Y	Y	Y	Y	Y	N	51	4
PanCancer	SS18	ENSG00000141380	protein_coding	6760	Y	0.396842172994335	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	TNFRSF11A	ENSG00000141655	protein_coding	8792	Y	0.0995977304451896	0.596573590279973	0.447711526065277	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	ZNF521	ENSG00000198795	protein_coding	25925	Y	0.0295676811529542	0.558531035285221	0.450859217316424	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	AKT2	ENSG00000105221	protein_coding	208	Y	0.512741933978325	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	ARHGAP35	ENSG00000160007	protein_coding	2909	Y	0	0	1	N	Oncogene/TSG	Y	Y	N	TSG	Y	Y	N	N	N	N	N	Y	Y	Y	Y	N	36	4
PanCancer	BAX	ENSG00000087088	protein_coding	581	Y	0.000109431468102021	0.00583444015311561	0.665373399943333	1	Y	Y	Y	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	41	4
PanCancer	BCL3	ENSG00000069399	protein_coding	602	Y	0.360793913429558	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	BRD4	ENSG00000141867	protein_coding	23476	Y	0.460299559558456	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	Y	N	22	4
PanCancer	CALR	ENSG00000179218	protein_coding	811	Y	0.156190676580184	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	CBLC	ENSG00000142273	protein_coding	23624	Y	0.21411705938843	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	CCNE1	ENSG00000105173	protein_coding	898	Y	0.403041336310118	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	Y	21	4
PanCancer	CD70	ENSG00000125726	protein_coding	970	Y	0.470325531238789	0.596573590279973	0.447711526065277	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	CD79A	ENSG00000272985	protein_coding	973	Y	0.387388585853443	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	22	4
PanCancer	CEBPA	ENSG00000245848	protein_coding	1050	Y	0.000849019499222834	0.036118704529438	0.582033467421291	1	TSG	Y	Y	TSG	N	Y	Y	N	Y	Y	N	N	Y	Y	Y	Y	Y	48	4
PanCancer	CIC	ENSG00000079432	protein_coding	23152	Y	0	0	1	1	TSG	Y	Y	TSG	Pssible_TSG	Y	Y	N	Y	Y	N	N	Y	Y	N	Y	N	48	4
PanCancer	CNOT3	ENSG00000273273	protein_coding	4849	Y	0.0168302722134159	0.39187475324738	0.467835553186911	1	Y	N	N	N	N	N	Y	N	Y	N	N	N	N	Y	N	Y	Y	23	4
PanCancer	CRTC1	ENSG00000105662	protein_coding	23373	Y	0.285716739674296	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	Y	N	Y	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	DNAJB1	ENSG00000132002	protein_coding	3337	Y	0.198331663717383	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	DNM2	ENSG00000079805	protein_coding	1785	Y	0.515372145147646	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	Y	22	4
PanCancer	DOT1L	ENSG00000104885	protein_coding	84444	Y	0.13771231765711	0.596573590279973	0.447711526065277	N	Oncogene	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	ELL	ENSG00000105656	protein_coding	8178	Y	0.519535133734015	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	ERCC2	ENSG00000104884	protein_coding	2068	Y	0.00245148366431788	0.0898730636003072	0.538657578913018	1	TSG	N	Y	N	Pssible_Oncogene	Y	Y	N	N	N	N	N	Y	Y	Y	Y	Y	36	4
PanCancer	ERF	ENSG00000105722	protein_coding	2077	Y	0.103585507345702	0.596573590279973	0.447711526065277	N	TSG	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	FSTL3	ENSG00000070404	protein_coding	10272	Y	0.514481838061467	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	GNA11	ENSG00000088256	protein_coding	2767	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	N	Y	N	N	Y	N	N	N	Y	N	Y	N	45	4
PanCancer	JAK3	ENSG00000105639	protein_coding	3718	Y	0.239679502345421	0.596573590279973	0.447711526065277	1	Oncogene	N	N	Oncogene	Y	N	N	N	N	Y	N	N	N	Y	N	Y	N	24	4
PanCancer	KEAP1	ENSG00000079999	protein_coding	9817	Y	0	0	1	1	TSG	Y	Y	N	Pssible_TSG	Y	Y	N	N	N	N	N	Y	Y	Y	Y	N	46	4
PanCancer	KLK2	ENSG00000167751	protein_coding	3817	Y	0.15380977840338	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	LYL1	ENSG00000104903	protein_coding	4066	Y	0.499892966737113	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	MAP2K2	ENSG00000126934	protein_coding	5605	Y	0.198960915168687	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	MEF2B	ENSG00000213999	protein_coding	100271849	Y	0.2960646161052	0.596573590279973	0.447711526065277	N	Oncogene	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	20	4
PanCancer	MLLT1	ENSG00000130382	protein_coding	4298	Y	0.379858642415192	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	POLD1	ENSG00000062822	protein_coding	5424	Y	0.370424872010394	0.596573590279973	0.447711526065277	1	TSG	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	PPP2R1A	ENSG00000105568	protein_coding	5518	Y	1.00813862778032e-05	0.000603700609362877	0.758354431249837	1	TSG	Y	Y	Oncogene	Oncogene	Y	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	50	4
PanCancer	PRKACA	ENSG00000072062	protein_coding	5566	Y	0.43188124407192	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	RHPN2	ENSG00000131941	protein_coding	85415	Y	0.00122737465599736	0.0498270188379049	0.566809600086852	N	N	Y	Y	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	21	4
PanCancer	SH3GL1	ENSG00000141985	protein_coding	6455	Y	0.395677143344331	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	20	4
PanCancer	SMARCA4	ENSG00000127616	protein_coding	6597	Y	0.000481391445619678	0.0221396696386348	0.604950888877471	1	TSG	Y	Y	TSG	Pssible_Oncogene	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	N	50	4
PanCancer	STK11	ENSG00000118046	protein_coding	6794	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	Y	N	Y	Y	Y	Y	N	50	4
PanCancer	TCF3	ENSG00000071564	protein_coding	6929	Y	0.460054104764812	0.596573590279973	0.447711526065277	1	TSG	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	TFPT	ENSG00000273037	protein_coding	29844	Y	0.430539227248326	0.596573590279973	0.447711526065277	2	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	TPM4	ENSG00000167460	protein_coding	7171	Y	0.451125552096791	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	VAV1	ENSG00000141968	protein_coding	7409	Y	0.343707168885153	0.596573590279973	0.447711526065277	2	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	ZBTB7A	ENSG00000178951	protein_coding	51341	Y	0.0392347981530101	0.596573590279973	0.447711526065277	N	Y	N	Y	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	ZNF331	ENSG00000130844	protein_coding	55422	Y	0.258147123671513	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	ACKR3	ENSG00000144476	protein_coding	57007	Y	0.545458342190462	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	20	4
PanCancer	ACSL3	ENSG00000123983	protein_coding	2181	Y	0.00150061598723161	0.0592699776775037	0.558555195384126	1	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	Y	21	4
PanCancer	ACVR1	ENSG00000115170	protein_coding	90	Y	0.448256823272648	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	ACVR2A	ENSG00000121989	protein_coding	92	Y	0	0	1	1	Y	Y	Y	N	Pssible_TSG	N	Y	N	N	N	N	Y	Y	Y	Y	Y	N	46	4
PanCancer	AFF3	ENSG00000144218	protein_coding	3899	Y	0.528411853064741	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	ALK	ENSG00000171094	protein_coding	238	Y	0.455463259211512	0.596573590279973	0.447711526065277	1	Oncogene	N	N	Oncogene	Y	N	Y	Y	N	Y	Y	N	N	Y	N	Y	N	27	4
PanCancer	ASXL2	ENSG00000143970	protein_coding	55252	Y	0.0104132523675071	0.278687566637608	0.48422011001718	2	TSG	N	N	N	Pssible_TSG	N	N	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	ATIC	ENSG00000138363	protein_coding	471	Y	0.313378865360806	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	BARD1	ENSG00000138376	protein_coding	580	Y	0.000143751408168544	0.00752667629436327	0.654105715083052	1	TSG	Y	N	N	N	Y	N	Y	Y	N	N	N	N	N	N	Y	N	33	4
PanCancer	BCL11A	ENSG00000119866	protein_coding	53335	Y	0.521272731501689	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	BIRC6	ENSG00000115760	protein_coding	57448	Y	9.74176345447926e-05	0.00522117610867366	0.670241351864923	2	N	Y	Y	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	31	4
PanCancer	CASP8	ENSG00000064012	protein_coding	841	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	N	N	N	Y	Y	N	Y	N	47	4
PanCancer	CD28	ENSG00000178562	protein_coding	940	Y	0.542954254895941	0.596573590279973	0.447711526065277	2	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	20	4
PanCancer	CREB1	ENSG00000118260	protein_coding	1385	Y	0.36064992883675	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	Y	N	Y	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	CUL3	ENSG00000036257	protein_coding	8452	Y	4.05318677188367e-09	2.66128854925609e-07	0.948849337367706	2	Y	Y	N	N	TSG	N	Y	N	N	N	N	N	Y	Y	N	Y	Y	34	4
PanCancer	CXCR4	ENSG00000121966	protein_coding	7852	Y	0.449163531316741	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	DCTN1	ENSG00000204843	protein_coding	1639	Y	0.419791675618289	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	DNMT3A	ENSG00000119772	protein_coding	1788	Y	0	0	1	1	TSG	Y	Y	Oncogene	TSG	Y	Y	N	Y	Y	N	N	Y	Y	Y	Y	N	49	4
PanCancer	EIF5B	ENSG00000158417	protein_coding	9669	Y	0.000648095613533987	0.0285217940266466	0.593130490367622	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	EML4	ENSG00000143924	protein_coding	27436	Y	0.274806067090643	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	Y	N	23	4
PanCancer	EPAS1	ENSG00000116016	protein_coding	2034	Y	0.35830087931813	0.596573590279973	0.447711526065277	1	Y	N	Y	N	N	N	N	N	Y	N	N	N	N	Y	N	Y	N	32	4
PanCancer	ERBB4	ENSG00000178568	protein_coding	2066	Y	0.000383844909965621	0.0181437802349491	0.614172735561153	1	Oncogene	Y	Y	N	N	N	N	Y	Y	N	Y	N	N	N	Y	Y	N	44	4
PanCancer	ERCC3	ENSG00000163161	protein_coding	2071	Y	0.4850889113731	0.596573590279973	0.447711526065277	1	TSG	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	FBXO11	ENSG00000138081	protein_coding	80204	Y	0.0642774621616086	0.596573590279973	0.447711526065277	1	TSG	N	N	N	N	Y	Y	N	N	Y	N	Y	N	Y	N	Y	N	25	4
PanCancer	FEV	ENSG00000163497	protein_coding	54738	Y	0.121417628084503	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	21	4
PanCancer	HOXD11	ENSG00000128713	protein_coding	3237	Y	0.466087029080284	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	HOXD13	ENSG00000128714	protein_coding	3239	Y	0.220580603687596	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	IDH1	ENSG00000138413	protein_coding	3417	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	Y	N	51	4
PanCancer	LRP1B	ENSG00000168702	protein_coding	53353	Y	0.569957177664871	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	MSH2	ENSG00000095002	protein_coding	4436	Y	0.000225989507787403	0.01122799452316	0.636134957934283	1	TSG	Y	N	TSG	Y	N	N	N	Y	Y	N	N	N	Y	N	Y	N	35	4
PanCancer	MSH6	ENSG00000116062	protein_coding	2956	Y	3.5974815543459e-05	0.00204625552478393	0.710093753135609	1	TSG	Y	Y	TSG	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	43	4
PanCancer	MYCN	ENSG00000134323	protein_coding	4613	Y	0.275515841183925	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Y	Y	22	4
PanCancer	NCOA1	ENSG00000084676	protein_coding	8648	Y	0.353897889685646	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	21	4
PanCancer	NFE2L2	ENSG00000116044	protein_coding	4780	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	N	N	Y	Y	Y	Y	Y	Y	Y	Y	50	4
PanCancer	PAX3	ENSG00000135903	protein_coding	5077	Y	0.305385833746712	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	PAX8	ENSG00000125618	protein_coding	7849	Y	0.358099590799446	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	PCBP1	ENSG00000169564	protein_coding	5093	Y	0.10933134815643	0.596573590279973	0.447711526065277	2	Y	N	N	N	Oncogene	Y	Y	N	N	N	N	N	N	Y	N	Y	N	24	4
PanCancer	PMS1	ENSG00000064933	protein_coding	5378	Y	0.00134889797517334	0.0539031245656351	0.563073031472049	2	TSG	N	N	N	Pssible_Oncogene	N	N	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	RANBP2	ENSG00000153201	protein_coding	5903	Y	3.53840158773643e-05	0.00202392606222908	0.710546923664973	1	Y	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	Y	31	4
PanCancer	RBM43	ENSG00000184898	protein_coding	375287	Y	0.000348388593970906	0.0166606442362668	0.618104438178932	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	REL	ENSG00000162924	protein_coding	5966	Y	0.228370203993626	0.596573590279973	0.447711526065277	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	RGPD3	ENSG00000153165	protein_coding	653489	Y	0.000594072551703542	0.0267201795281637	0.596184015820312	2	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	30	4
PanCancer	ROCK2	ENSG00000134318	protein_coding	9475	Y	2.57290382661909e-07	1.66789511554164e-05	0.871659664902831	N	N	Y	Y	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	21	4
PanCancer	SF3B1	ENSG00000115524	protein_coding	23451	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	N	N	Y	N	N	N	Y	Y	Y	Y	47	4
PanCancer	SOS1	ENSG00000115904	protein_coding	6654	Y	0	0	1	N	Oncogene	Y	N	N	Oncogene	Y	Y	N	N	N	N	N	N	N	N	Y	N	23	4
PanCancer	STRN	ENSG00000115808	protein_coding	6801	Y	0.219099280131192	0.596573590279973	0.447711526065277	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	TMEM127	ENSG00000135956	protein_coding	55654	Y	0.30051024733945	0.596573590279973	0.447711526065277	1	TSG	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
