Cancer	Gene_symbol	Ensembl_ID	Gene_biotype	ENTREZID	Onco_gene_OncoVar	P_value	FDR	OncoVar_Score	CGC	OncoKB	OncoVar	MutPanning	2020Rule	CTAT	HCD	Intogen	Oncogene	TSgene	CGCPointMut	FASMIC	MouseMut	PMID_29056346	PMID_29056346_collected_known	TCGA_papers	DriverDBv3	Therapeutic_target_in_PMID_30971826	Consensus_Score	Driver Level
PanCancer	LASP1	ENSG00000002834	protein_coding	3927	Y	0.182681588352018	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	21	4
PanCancer	MAP2K4	ENSG00000065559	protein_coding	6416	Y	0	0	1	1	TSG	Y	Y	N	TSG	Y	Y	N	Y	Y	Y	Y	Y	Y	Y	Y	N	50	4
PanCancer	MLLT6	ENSG00000108292	protein_coding	4302	Y	0.304630083374099	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	MSI2	ENSG00000153944	protein_coding	124540	Y	0.229011715669601	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	NCOR1	ENSG00000141027	protein_coding	9611	Y	0.00103558639371957	0.0931571548887821	0.600608031518918	1	TSG	N	Y	TSG	TSG	Y	Y	N	N	N	N	Y	Y	Y	Y	Y	N	38	4
PanCancer	NF1	ENSG00000196712	protein_coding	4763	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	N	N	Y	Y	Y	Y	N	49	4
PanCancer	PER1	ENSG00000179094	protein_coding	5187	Y	0.298866014685902	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	PPM1D	ENSG00000170836	protein_coding	8493	Y	0.00772212051289504	0.429661310281517	0.490103127460775	1	Oncogene	N	Y	N	N	N	Y	Y	N	N	N	N	Y	Y	N	Y	Y	34	4
PanCancer	PRKAR1A	ENSG00000108946	protein_coding	5573	Y	0.000168214639376516	0.0199705984655143	0.704270764848822	1	Y	Y	N	N	N	Y	Y	N	Y	Y	N	N	Y	Y	N	Y	N	36	4
PanCancer	RABEP1	ENSG00000029725	protein_coding	9135	Y	0.00289668353985206	0.21200816445799	0.541592112852444	1	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	21	4
PanCancer	RARA	ENSG00000131759	protein_coding	5914	Y	0.162008593218421	0.596573590279973	0.46618351258099	1	Y	N	N	N	Y	N	N	Y	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	RNF213	ENSG00000173821	protein_coding	57674	Y	0.596352254136781	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	RNF43	ENSG00000108375	protein_coding	54894	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	N	Y	N	N	N	Y	Y	Y	N	Y	N	47	4
PanCancer	SMARCE1	ENSG00000073584	protein_coding	6605	Y	0.0545755456435009	0.596573590279973	0.46618351258099	1	Oncogene/TSG	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	SOX9	ENSG00000125398	protein_coding	6662	Y	3.70168664933723e-05	0.00500585704499777	0.785210413114657	N	Oncogene/TSG	Y	Y	TSG	Pssible_TSG	N	Y	N	N	N	N	N	Y	Y	Y	Y	Y	36	4
PanCancer	SPOP	ENSG00000121067	protein_coding	8405	Y	0	0	1	1	TSG	Y	Y	Oncogene	Oncogene	Y	Y	N	Y	N	N	N	Y	Y	Y	Y	N	48	4
PanCancer	SRSF2	ENSG00000161547	protein_coding	6427	Y	0.0661562672906258	0.596573590279973	0.46618351258099	1	Y	N	N	Oncogene	N	N	N	Y	N	Y	Y	N	N	Y	N	Y	N	25	4
PanCancer	STAT3	ENSG00000168610	protein_coding	6774	Y	0.00635160161071439	0.37813325041046	0.499427986626592	1	Oncogene	N	Y	N	N	Y	N	Y	Y	N	N	Y	N	Y	N	Y	Y	35	4
PanCancer	STAT5B	ENSG00000173757	protein_coding	6777	Y	0.144826272389226	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	SUZ12	ENSG00000178691	protein_coding	23512	Y	0.118901506483105	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	Y	Y	Y	Y	N	N	Y	N	N	N	Y	Y	25	4
PanCancer	TAF15	ENSG00000270647	protein_coding	8148	Y	0.0971056403016899	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	Y	N	22	4
PanCancer	TP53	ENSG00000141510	protein_coding	7157	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	N	50	4
PanCancer	USP6	ENSG00000129204	protein_coding	9098	Y	0.393790552113194	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	YWHAE	ENSG00000108953	protein_coding	7531	Y	0.223636967164746	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	21	4
PanCancer	BCL2	ENSG00000171791	protein_coding	596	Y	0.00323928819465676	0.23290938357356	0.534759788398785	1	Oncogene	N	Y	Oncogene	Y	N	N	Y	N	N	Y	N	N	N	N	Y	Y	34	4
PanCancer	KDSR	ENSG00000119537	protein_coding	2531	Y	0.296169900044218	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	20	4
PanCancer	MALT1	ENSG00000172175	protein_coding	10892	Y	0.270178817437415	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	SETBP1	ENSG00000152217	protein_coding	26040	Y	0.229605782741887	0.596573590279973	0.46618351258099	1	Oncogene	N	N	Oncogene	Pssible_Oncogene	N	N	Y	N	N	N	N	N	Y	Y	Y	N	25	4
PanCancer	SMAD2	ENSG00000175387	protein_coding	4087	Y	0.0234487486187418	0.596573590279973	0.46618351258099	1	TSG	N	N	TSG	Pssible_TSG	Y	Y	N	Y	N	N	Y	N	Y	Y	Y	N	28	4
PanCancer	SMAD4	ENSG00000141646	protein_coding	4089	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	Y	Y	Y	Y	Y	Y	N	51	4
PanCancer	SS18	ENSG00000141380	protein_coding	6760	Y	0.345797942798824	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	TNFRSF11A	ENSG00000141655	protein_coding	8792	Y	0.0975323504324648	0.596573590279973	0.46618351258099	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	ZNF521	ENSG00000198795	protein_coding	25925	Y	0.0295676736744693	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	AKT2	ENSG00000105221	protein_coding	208	Y	0.50852080708221	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	ARHGAP35	ENSG00000160007	protein_coding	2909	Y	0	0	1	N	Oncogene/TSG	Y	Y	N	TSG	Y	Y	N	N	N	N	N	Y	Y	Y	Y	N	36	4
PanCancer	BAX	ENSG00000087088	protein_coding	581	Y	0	0	1	1	Y	Y	Y	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	41	4
PanCancer	BCL3	ENSG00000069399	protein_coding	602	Y	0.360793913429558	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	BRD4	ENSG00000141867	protein_coding	23476	Y	0.430122804099327	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	Y	N	22	4
PanCancer	CALR	ENSG00000179218	protein_coding	811	Y	0.147407032124797	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	CBLC	ENSG00000142273	protein_coding	23624	Y	0.214119639387191	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	CCNE1	ENSG00000105173	protein_coding	898	Y	0.390741017388108	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	Y	21	4
PanCancer	CD70	ENSG00000125726	protein_coding	970	Y	0.103805683615799	0.596573590279973	0.46618351258099	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	CD79A	ENSG00000272985	protein_coding	973	Y	0.0295607694544765	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	22	4
PanCancer	CEBPA	ENSG00000245848	protein_coding	1050	Y	8.02822513430992e-05	0.0104418061937967	0.743888259554058	1	TSG	Y	Y	TSG	N	Y	Y	N	Y	Y	N	N	Y	Y	Y	Y	Y	48	4
PanCancer	CIC	ENSG00000079432	protein_coding	23152	Y	0.000191983560805308	0.0225304845496804	0.696602652317128	1	TSG	Y	Y	TSG	Pssible_TSG	Y	Y	N	Y	Y	N	N	Y	Y	N	Y	N	48	4
PanCancer	CNOT3	ENSG00000273273	protein_coding	4849	Y	0.0167949639096236	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	Y	N	Y	N	N	N	N	Y	N	Y	Y	23	4
PanCancer	CRTC1	ENSG00000105662	protein_coding	23373	Y	0.259616575662756	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	Y	N	Y	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	DNAJB1	ENSG00000132002	protein_coding	3337	Y	0.0974274171479065	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	DNM2	ENSG00000079805	protein_coding	1785	Y	0.319400581961383	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	Y	22	4
PanCancer	DOT1L	ENSG00000104885	protein_coding	84444	Y	0.136504071083561	0.596573590279973	0.46618351258099	N	Oncogene	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	ELL	ENSG00000105656	protein_coding	8178	Y	0.248804102368409	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	ERCC2	ENSG00000104884	protein_coding	2068	Y	0.00198610229065516	0.154794689981597	0.564346708082601	1	TSG	N	Y	N	Pssible_Oncogene	Y	Y	N	N	N	N	N	Y	Y	Y	Y	Y	36	4
PanCancer	ERF	ENSG00000105722	protein_coding	2077	Y	0.0228793345329173	0.596573590279973	0.46618351258099	N	TSG	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	FSTL3	ENSG00000070404	protein_coding	10272	Y	0.494523158649327	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	GNA11	ENSG00000088256	protein_coding	2767	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	N	Y	N	N	Y	N	N	N	Y	N	Y	N	45	4
PanCancer	JAK3	ENSG00000105639	protein_coding	3718	Y	0.239641745514963	0.596573590279973	0.46618351258099	1	Oncogene	N	N	Oncogene	Y	N	N	N	N	Y	N	N	N	Y	N	Y	N	24	4
PanCancer	KEAP1	ENSG00000079999	protein_coding	9817	Y	4.23492000609614e-06	0.000604734730940442	0.880335430608419	1	TSG	Y	Y	N	Pssible_TSG	Y	Y	N	N	N	N	N	Y	Y	Y	Y	N	46	4
PanCancer	KLK2	ENSG00000167751	protein_coding	3817	Y	0.139570481175688	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	LYL1	ENSG00000104903	protein_coding	4066	Y	0.369056635141852	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	MAP2K2	ENSG00000126934	protein_coding	5605	Y	0.0802505423379875	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	MEF2B	ENSG00000213999	protein_coding	100271849	Y	0.0668027976872312	0.596573590279973	0.46618351258099	N	Oncogene	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	20	4
PanCancer	MLLT1	ENSG00000130382	protein_coding	4298	Y	0.37985848804349	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	POLD1	ENSG00000062822	protein_coding	5424	Y	0.282042910572383	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	PPP2R1A	ENSG00000105568	protein_coding	5518	Y	0.000101852425894285	0.0127596720046706	0.731941673761415	1	TSG	Y	Y	Oncogene	Oncogene	Y	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	50	4
PanCancer	PRKACA	ENSG00000072062	protein_coding	5566	Y	0.176891271949042	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	SH3GL1	ENSG00000141985	protein_coding	6455	Y	0.382992315029471	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	20	4
PanCancer	SMARCA4	ENSG00000127616	protein_coding	6597	Y	1.0599828987905e-05	0.00148252402693849	0.844369620268945	1	TSG	Y	Y	TSG	Pssible_Oncogene	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	N	50	4
PanCancer	STK11	ENSG00000118046	protein_coding	6794	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	Y	N	Y	Y	Y	Y	N	50	4
PanCancer	TCF3	ENSG00000071564	protein_coding	6929	Y	0.175466352196153	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	TFPT	ENSG00000273037	protein_coding	29844	Y	0.376768163963473	0.596573590279973	0.46618351258099	2	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	TPM4	ENSG00000167460	protein_coding	7171	Y	0.238504414881802	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	VAV1	ENSG00000141968	protein_coding	7409	Y	0.343705789689966	0.596573590279973	0.46618351258099	2	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	ZBTB7A	ENSG00000178951	protein_coding	51341	Y	0.0392276127562886	0.596573590279973	0.46618351258099	N	Y	N	Y	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	ZNF331	ENSG00000130844	protein_coding	55422	Y	0.258147123671513	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	ACKR3	ENSG00000144476	protein_coding	57007	Y	0.545458342190462	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	20	4
PanCancer	ACSL3	ENSG00000123983	protein_coding	2181	Y	0.0395285362199159	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	Y	21	4
PanCancer	ACVR1	ENSG00000115170	protein_coding	90	Y	0.386961344969049	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	ACVR2A	ENSG00000121989	protein_coding	92	Y	0	0	1	1	Y	Y	Y	N	Pssible_TSG	N	Y	N	N	N	N	Y	Y	Y	Y	Y	N	46	4
PanCancer	AFF3	ENSG00000144218	protein_coding	3899	Y	0.528411788198253	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	ALK	ENSG00000171094	protein_coding	238	Y	0.446933706150378	0.596573590279973	0.46618351258099	1	Oncogene	N	N	Oncogene	Y	N	Y	Y	N	Y	Y	N	N	Y	N	Y	N	27	4
PanCancer	ASXL2	ENSG00000143970	protein_coding	55252	Y	0.0607545364694603	0.596573590279973	0.46618351258099	2	TSG	N	N	N	Pssible_TSG	N	N	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	ATIC	ENSG00000138363	protein_coding	471	Y	0.312638741926422	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	BARD1	ENSG00000138376	protein_coding	580	Y	0.0372688366048873	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	Y	N	Y	Y	N	N	N	N	N	N	Y	N	23	4
PanCancer	BCL11A	ENSG00000119866	protein_coding	53335	Y	0.0797067541727326	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	BIRC6	ENSG00000115760	protein_coding	57448	Y	0.403574796843686	0.596573590279973	0.46618351258099	2	N	N	Y	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	21	4
PanCancer	CASP8	ENSG00000064012	protein_coding	841	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	N	N	N	Y	Y	N	Y	N	47	4
PanCancer	CD28	ENSG00000178562	protein_coding	940	Y	0.257281394917421	0.596573590279973	0.46618351258099	2	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	20	4
PanCancer	CREB1	ENSG00000118260	protein_coding	1385	Y	0.281001910370745	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	Y	N	Y	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	CUL3	ENSG00000036257	protein_coding	8452	Y	0.00665147934381526	0.389178246993432	0.497326259218446	2	Y	N	N	N	TSG	N	Y	N	N	N	N	N	Y	Y	N	Y	Y	24	4
PanCancer	CXCR4	ENSG00000121966	protein_coding	7852	Y	0.180363474137347	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	DCTN1	ENSG00000204843	protein_coding	1639	Y	0.41960357039715	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	DNMT3A	ENSG00000119772	protein_coding	1788	Y	0	0	1	1	TSG	Y	Y	Oncogene	TSG	Y	Y	N	Y	Y	N	N	Y	Y	Y	Y	N	49	4
PanCancer	EML4	ENSG00000143924	protein_coding	27436	Y	0.281023814177013	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	Y	N	23	4
PanCancer	EPAS1	ENSG00000116016	protein_coding	2034	Y	0.339717514449289	0.596573590279973	0.46618351258099	1	Y	N	Y	N	N	N	N	N	Y	N	N	N	N	Y	N	Y	N	32	4
PanCancer	ERBB4	ENSG00000178568	protein_coding	2066	Y	0.586032851705831	0.596573590279973	0.46618351258099	1	Oncogene	N	Y	N	N	N	N	Y	Y	N	Y	N	N	N	Y	Y	N	34	4
PanCancer	ERCC3	ENSG00000163161	protein_coding	2071	Y	0.179626595131073	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	FBXO11	ENSG00000138081	protein_coding	80204	Y	0.112226796797181	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	Y	Y	N	N	Y	N	Y	N	Y	N	Y	N	25	4
PanCancer	FEV	ENSG00000163497	protein_coding	54738	Y	0.113490341446676	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	21	4
PanCancer	HOXD11	ENSG00000128713	protein_coding	3237	Y	0.45767991687636	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	HOXD13	ENSG00000128714	protein_coding	3239	Y	0.132707743701915	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	IDH1	ENSG00000138413	protein_coding	3417	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	Y	N	51	4
PanCancer	LRP1B	ENSG00000168702	protein_coding	53353	Y	0.569957042206643	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	MSH2	ENSG00000095002	protein_coding	4436	Y	0.0139144181326085	0.592702995247996	0.466657002639725	1	TSG	N	N	TSG	Y	N	N	N	Y	Y	N	N	N	Y	N	Y	N	25	4
PanCancer	MSH6	ENSG00000116062	protein_coding	2956	Y	0.000486307810185588	0.0496520274199485	0.644332814206124	1	TSG	Y	Y	TSG	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	43	4
PanCancer	MYCN	ENSG00000134323	protein_coding	4613	Y	0.219007536339326	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Y	Y	22	4
PanCancer	NCOA1	ENSG00000084676	protein_coding	8648	Y	0.348141397274009	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	21	4
PanCancer	NFE2L2	ENSG00000116044	protein_coding	4780	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	N	N	Y	Y	Y	Y	Y	Y	Y	Y	50	4
PanCancer	PAX3	ENSG00000135903	protein_coding	5077	Y	0.269433604434422	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	PAX8	ENSG00000125618	protein_coding	7849	Y	0.196790142429332	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	PCBP1	ENSG00000169564	protein_coding	5093	Y	0.0109476958274365	0.520990716791157	0.476046747622122	2	Y	N	N	N	Oncogene	Y	Y	N	N	N	N	N	N	Y	N	Y	N	24	4
PanCancer	PMS1	ENSG00000064933	protein_coding	5378	Y	0.186392746198524	0.596573590279973	0.46618351258099	2	TSG	N	N	N	Pssible_Oncogene	N	N	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	RANBP2	ENSG00000153201	protein_coding	5903	Y	0.0662454857582779	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	Y	21	4
PanCancer	REL	ENSG00000162924	protein_coding	5966	Y	0.225994954724584	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	RGPD3	ENSG00000153165	protein_coding	653489	Y	0.000632511925698199	0.0623956208828851	0.628642639701473	2	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	SF3B1	ENSG00000115524	protein_coding	23451	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	N	N	Y	N	N	N	Y	Y	Y	Y	47	4
PanCancer	SOS1	ENSG00000115904	protein_coding	6654	Y	0	0	1	N	Oncogene	Y	N	N	Oncogene	Y	Y	N	N	N	N	N	N	N	N	Y	N	23	4
PanCancer	STRN	ENSG00000115808	protein_coding	6801	Y	0.221490804270016	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	TMEM127	ENSG00000135956	protein_coding	55654	Y	0.186768155110182	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	XPO1	ENSG00000082898	protein_coding	7514	Y	0	0	1	1	Oncogene	Y	Y	N	N	N	Y	N	N	Y	Y	Y	N	Y	N	Y	Y	45	4
PanCancer	ASXL1	ENSG00000171456	protein_coding	171023	Y	0.000828494626019054	0.0779624896926686	0.613136641520765	1	TSG	N	Y	TSG	Pssible_TSG	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	N	40	4
PanCancer	GNAS	ENSG00000087460	protein_coding	2778	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	N	Y	Y	Y	N	Y	Y	N	N	Y	N	Y	N	47	4
PanCancer	MAFB	ENSG00000204103	protein_coding	9935	Y	0.311484811284477	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	NFATC2	ENSG00000101096	protein_coding	4773	Y	0.280541465149276	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	PLCG1	ENSG00000124181	protein_coding	5335	Y	0.431471312874573	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	Y	Y	N	N	N	N	N	N	Y	N	Y	N	23	4
PanCancer	PTK6	ENSG00000101213	protein_coding	5753	Y	0.370589302177998	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	PTPRT	ENSG00000196090	protein_coding	11122	Y	0.590316275039337	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	SALL4	ENSG00000101115	protein_coding	57167	Y	0.154441191523358	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	Y	N	22	4
PanCancer	SDC4	ENSG00000124145	protein_coding	6385	Y	0.208762475380373	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	SRC	ENSG00000197122	protein_coding	6714	Y	0.131619204291802	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	Y	N	22	4
PanCancer	SS18L1	ENSG00000184402	protein_coding	26039	Y	0.516838812516001	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	20	4
PanCancer	TOP1	ENSG00000198900	protein_coding	7150	Y	0.186739323228134	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	21	4
PanCancer	DYRK1A	ENSG00000157540	protein_coding	1859	Y	0.000290095778884821	0.0323702502996068	0.673048119719739	N	N	Y	Y	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	21	4
PanCancer	ERG	ENSG00000157554	protein_coding	2078	Y	0.0755949345285031	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	Y	N	22	4
PanCancer	OLIG2	ENSG00000205927	protein_coding	10215	Y	0.00594033671555007	0.361215273983645	0.502769388486381	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
